"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","Contact__c","Bank_Product__c","Account_Age__c"
"a00B000000BcOuXIAV","0","ind_ctpp_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3OxIAL","a01B0000006xAb8IAE",""
"a00B000000BcOuYIAV","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3VQIA1","a01B0000006xAb2IAE",""
"a00B000000BcOuZIAV","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3nnIAD","a01B0000006xAb2IAE",""
"a00B000000BcOuaIAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3QPIA1","a01B0000006xAb2IAE",""
"a00B000000BcOubIAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3KjIAL","a01B0000006xAb2IAE",""
"a00B000000BcOucIAF","0","ind_reca_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY4PtIAL","a01B0000006xAbHIAU",""
"a00B000000BcOudIAF","0","ind_dela_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY461IAD","a01B0000006xAbBIAU",""
"a00B000000BcOueIAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3rTIAT","a01B0000006xAb2IAE",""
"a00B000000BcOufIAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3cfIAD","a01B0000006xAb2IAE",""
"a00B000000BcOugIAF","0","ind_ctpp_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3eXIAT","a01B0000006xAb8IAE",""
"a00B000000BcOuhIAF","0","ind_valo_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY4YJIA1","a01B0000006xAbJIAU",""
"a00B000000BcOuiIAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY4WPIA1","a01B0000006xAb2IAE",""
"a00B000000BcOujIAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3tZIAT","a01B0000006xAb2IAE",""
"a00B000000BcOukIAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3MpIAL","a01B0000006xAb2IAE",""
"a00B000000BcOulIAF","0","ind_nom_pens_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3HoIAL","a01B0000006xAbMIAU",""
"a00B000000BcOumIAF","0","ind_reca_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3O0IAL","a01B0000006xAbHIAU",""
"a00B000000BcOunIAF","0","ind_ctpp_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3iXIAT","a01B0000006xAb8IAE",""
"a00B000000BcOuoIAF","0","ind_recibo_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY4SjIAL","a01B0000006xAbNIAU",""
"a00B000000BcOupIAF","0","ind_valo_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3OCIA1","a01B0000006xAbJIAU",""
"a00B000000BcOuqIAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY41BIAT","a01B0000006xAb2IAE",""
"a00B000000BcOurIAF","0","ind_ecue_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3JuIAL","a01B0000006xAbCIAU",""
"a00B000000BcOusIAF","0","ind_reca_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3saIAD","a01B0000006xAbHIAU",""
"a00B000000BcOutIAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY41kIAD","a01B0000006xAb2IAE",""
"a00B000000BcOuuIAF","0","ind_valo_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY40MIAT","a01B0000006xAbJIAU",""
"a00B000000BcOuvIAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY43RIAT","a01B0000006xAb2IAE",""
"a00B000000BcOuwIAF","0","ind_nomina_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY4IxIAL","a01B0000006xAbLIAU",""
"a00B000000BcOuxIAF","0","ind_valo_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3P2IAL","a01B0000006xAbJIAU",""
"a00B000000BcOuyIAF","0","ind_nom_pens_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY4PNIA1","a01B0000006xAbMIAU",""
"a00B000000BcOuzIAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3wKIAT","a01B0000006xAb2IAE",""
"a00B000000BcOv0IAF","0","ind_ctop_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY44VIAT","a01B0000006xAb7IAE",""
"a00B000000BcOv1IAF","0","ind_viv_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY41kIAD","a01B0000006xAbKIAU",""
"a00B000000BcOv2IAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3mVIAT","a01B0000006xAb2IAE",""
"a00B000000BcOv3IAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3PaIAL","a01B0000006xAb2IAE",""
"a00B000000BcOv4IAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY4WtIAL","a01B0000006xAb2IAE",""
"a00B000000BcOv5IAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3y3IAD","a01B0000006xAb2IAE",""
"a00B000000BcOv6IAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3dPIAT","a01B0000006xAb2IAE",""
"a00B000000BcOv7IAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY4Y6IAL","a01B0000006xAb2IAE",""
"a00B000000BcOv8IAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3YgIAL","a01B0000006xAb2IAE",""
"a00B000000BcOv9IAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY4EKIA1","a01B0000006xAb2IAE",""
"a00B000000BcOvAIAV","0","ind_recibo_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY4PaIAL","a01B0000006xAbNIAU",""
"a00B000000BcOvBIAV","0","ind_recibo_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY4OcIAL","a01B0000006xAbNIAU",""
"a00B000000BcOvCIAV","0","ind_reca_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3oaIAD","a01B0000006xAbHIAU",""
"a00B000000BcOvDIAV","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3udIAD","a01B0000006xAb2IAE",""
"a00B000000BcOvEIAV","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY4QcIAL","a01B0000006xAb2IAE",""
"a00B000000BcOvFIAV","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY48oIAD","a01B0000006xAb2IAE",""
"a00B000000BcOvGIAV","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3b7IAD","a01B0000006xAb2IAE",""
"a00B000000BcOvHIAV","0","ind_recibo_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3HhIAL","a01B0000006xAbNIAU",""
"a00B000000BcOvIIAV","0","ind_cno_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3nNIAT","a01B0000006xAb4IAE",""
"a00B000000BcOvJIAV","0","ind_recibo_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3QzIAL","a01B0000006xAbNIAU",""
"a00B000000BcOvKIAV","0","ind_dela_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3jCIAT","a01B0000006xAbBIAU",""
"a00B000000BcOvLIAV","0","ind_recibo_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3gFIAT","a01B0000006xAbNIAU",""
"a00B000000BcOvMIAV","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY4WFIA1","a01B0000006xAb2IAE",""
"a00B000000BcOvNIAV","0","ind_ctpp_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3qAIAT","a01B0000006xAb8IAE",""
"a00B000000BcOvOIAV","0","ind_ctpp_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY4MlIAL","a01B0000006xAb8IAE",""
"a00B000000BcOvPIAV","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3RZIA1","a01B0000006xAb2IAE",""
"a00B000000BcOvQIAV","0","ind_pres_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY4EgIAL","a01B0000006xAbGIAU",""
"a00B000000BcOvRIAV","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY4RfIAL","a01B0000006xAb2IAE",""
"a00B000000BcOvSIAV","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3mkIAD","a01B0000006xAb2IAE",""
"a00B000000BcOvTIAV","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY4ZAIA1","a01B0000006xAb2IAE",""
"a00B000000BcOvUIAV","0","ind_nomina_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3XwIAL","a01B0000006xAbLIAU",""
"a00B000000BcOvVIAV","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3rJIAT","a01B0000006xAb2IAE",""
"a00B000000BcOvWIAV","0","ind_nomina_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY4AzIAL","a01B0000006xAbLIAU",""
"a00B000000BcOvXIAV","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY4JYIA1","a01B0000006xAb2IAE",""
"a00B000000BcOvYIAV","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3YjIAL","a01B0000006xAb2IAE",""
"a00B000000BcOvZIAV","0","ind_nomina_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY4NFIA1","a01B0000006xAbLIAU",""
"a00B000000BcOvaIAF","0","ind_ecue_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3ffIAD","a01B0000006xAbCIAU",""
"a00B000000BcOvbIAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY46JIAT","a01B0000006xAb2IAE",""
"a00B000000BcOvcIAF","0","ind_ctop_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3XfIAL","a01B0000006xAb7IAE",""
"a00B000000BcOvdIAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY4EUIA1","a01B0000006xAb2IAE",""
"a00B000000BcOveIAF","0","ind_ctpp_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3iWIAT","a01B0000006xAb8IAE",""
"a00B000000BcOvfIAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY4SUIA1","a01B0000006xAb2IAE",""
"a00B000000BcOvgIAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY4IjIAL","a01B0000006xAb2IAE",""
"a00B000000BcOvhIAF","0","ind_ecue_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY40hIAD","a01B0000006xAbCIAU",""
"a00B000000BcOviIAF","0","ind_nomina_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY41KIAT","a01B0000006xAbLIAU",""
"a00B000000BcOvjIAF","0","ind_ctop_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY4YKIA1","a01B0000006xAb7IAE",""
"a00B000000BcOvkIAF","0","ind_ctop_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3msIAD","a01B0000006xAb7IAE",""
"a00B000000BcOvlIAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3jwIAD","a01B0000006xAb2IAE",""
"a00B000000BcOvmIAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3YFIA1","a01B0000006xAb2IAE",""
"a00B000000BcOvnIAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3wXIAT","a01B0000006xAb2IAE",""
"a00B000000BcOvoIAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3PnIAL","a01B0000006xAb2IAE",""
"a00B000000BcOvpIAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3R0IAL","a01B0000006xAb2IAE",""
"a00B000000BcOvqIAF","0","ind_ecue_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY4APIA1","a01B0000006xAbCIAU",""
"a00B000000BcOvrIAF","0","ind_dela_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3qQIAT","a01B0000006xAbBIAU",""
"a00B000000BcOvsIAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3svIAD","a01B0000006xAb2IAE",""
"a00B000000BcOvtIAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3u8IAD","a01B0000006xAb2IAE",""
"a00B000000BcOvuIAF","0","ind_recibo_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3bHIAT","a01B0000006xAbNIAU",""
"a00B000000BcOvvIAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3ywIAD","a01B0000006xAb2IAE",""
"a00B000000BcOvwIAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3uEIAT","a01B0000006xAb2IAE",""
"a00B000000BcOvxIAF","0","ind_ecue_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3oMIAT","a01B0000006xAbCIAU",""
"a00B000000BcOvyIAF","0","ind_nomina_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3R2IAL","a01B0000006xAbLIAU",""
"a00B000000BcOvzIAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY4TUIA1","a01B0000006xAb2IAE",""
"a00B000000BcOw0IAF","0","ind_ecue_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY4CqIAL","a01B0000006xAbCIAU",""
"a00B000000BcOw1IAF","0","ind_ctop_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY48rIAD","a01B0000006xAb7IAE",""
"a00B000000BcOw2IAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3LOIA1","a01B0000006xAb2IAE",""
"a00B000000BcOw3IAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3PkIAL","a01B0000006xAb2IAE",""
"a00B000000BcOw4IAF","0","ind_hip_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY4FmIAL","a01B0000006xAbEIAU",""
"a00B000000BcOw5IAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3wUIAT","a01B0000006xAb2IAE",""
"a00B000000BcOw6IAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY40BIAT","a01B0000006xAb2IAE",""
"a00B000000BcOw7IAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3lFIAT","a01B0000006xAb2IAE",""
"a00B000000BcOw8IAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3wgIAD","a01B0000006xAb2IAE",""
"a00B000000BcOw9IAF","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY4CiIAL","a01B0000006xAb2IAE",""
"a00B000000BcOwAIAV","0","ind_ctop_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY4U5IAL","a01B0000006xAb7IAE",""
"a00B000000BcOwBIAV","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3uHIAT","a01B0000006xAb2IAE",""
"a00B000000BcOwCIAV","0","ind_ctop_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY42RIAT","a01B0000006xAb7IAE",""
"a00B000000BcOwDIAV","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3dlIAD","a01B0000006xAb2IAE",""
"a00B000000BcOwEIAV","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY41aIAD","a01B0000006xAb2IAE",""
"a00B000000BcOwFIAV","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3PJIA1","a01B0000006xAb2IAE",""
"a00B000000BcOwGIAV","0","ind_ctop_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3Y8IAL","a01B0000006xAb7IAE",""
"a00B000000BcOwHIAV","0","ind_cco_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY491IAD","a01B0000006xAb2IAE",""
"a00B000000BcOwIIAV","0","ind_ctpp_fin_ult1","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","005B0000006Mf6rIAC","2020-07-16 20:57:34","003B000000HY3ccIAD","a01B0000006xAb8IAE",""
